code,detail,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10
0085,EPS GR,—,—,—,—,—,—,—,—,—,—
0085,EPS GR 3Y avg,—,—,—,—,—,—,—,—,—,—
0085,EPS GR 5Y avg,—,—,—,—,—,—,—,—,—,—
0085,EPS GR 10Y avg,—,—,—,—,—,—,—,—,—,—
0085,OCF GR,—,—,—,-62.01,—,—,—,—,—,—
0085,D/E,—,—,0.01,0.02,0.02,0.02,0.02,—,—,—
0085,Price,0.0450,0.0550,0.0600,0.1150,0.0650,0.1050,0.1000,0.1000,0.1200,0.1000
0034,Year End,2019-03,2018-03,2017-03,2016-03,2015-03,2014-03,2013-03,2012-03,2011-03,2010-03
0034,Revenue,75,141,246,234,407,613,554,64,6,5
0034,NP,-22,-18,-21,-19,-25,2,6,-3,-1,-3
0034,EPS,-0.04,-0.05,-0.02,-0.08,-0.11,0.01,0.04,-0.04,-0.04,-0.09
0034,DPS,—,—,—,—,—,—,—,—,—,—
0034,Div Payout,—,—,—,—,—,—,—,—,—,—
0034,Shares,569,330,954,244,232,200,153,118,34,35
0034,BVPS,0.15,0.20,0.24,0.31,0.39,0.41,0.39,0.08,0.31,—
0034,OCF,-25,-10,5,4,-2,-26,-7,-12,-2,-1
0034,NP Margin,-29.53,-12.76,-8.73,-8.01,-6.07,0.28,1.07,-5.01,-22.67,-62.12
0034,ROE,-24.34,-28.63,-37.40,-24.21,-26.72,2.20,11.21,-10.71,-11.77,-24.40
0034,Revenue GR,-46.81,-42.49,4.99,-42.55,-33.62,10.77,765.93,927.68,16.35,—
0034,Revenue GR 3Y avg,-31.52,-29.74,-26.30,-24.97,85.34,361.94,369.58,76.96,-13.57,—
0034,Revenue GR 5Y avg,-34.29,-23.91,30.88,106.54,137.85,121.36,124.84,46.38,-10.75,—
0034,Revenue GR 10Y avg,20.60,30.80,38.41,35.77,—,—,—,—,—,—
0034,EPS GR,—,—,—,—,—,-75.56,—,—,—,—
0034,EPS GR 3Y avg,—,—,—,—,—,—,—,—,—,—
0034,EPS GR 5Y avg,—,—,—,—,—,—,—,—,—,—
0034,EPS GR 10Y avg,—,—,—,—,—,—,—,—,—,—
0034,OCF GR,—,—,21.48,—,—,—,—,—,—,—
0034,D/E,0.15,0.11,0.16,0.12,0.08,0.06,0.09,—,—,—
0034,Price,0.2250,0.1700,0.0500,0.0600,0.0850,0.1000,0.0950,0.1000,0.1900,0.0600
0070,Year End,2018-12,2017-12,2016-12,2015-12,2014-12,2013-12,2012-12,2011-12,2010-12,2009-12
0070,Revenue,25,26,17,18,14,21,27,27,42,39
0070,NP,-5,-3,-8,-2,-7,-8,-19,-4,3,—
0070,EPS,-0.01,-0.01,-0.03,-0.01,-0.05,-0.06,-0.15,-0.03,0.02,—
0070,DPS,—,—,—,—,—,—,—,—,—,—
0070,Div Payout,—,—,—,—,—,—,—,—,—,—
0070,Shares,463,415,322,147,137,127,131,132,132,132
0070,BVPS,0.09,0.10,0.06,0.17,0.16,0.22,0.24,0.42,0.42,—
0070,OCF,-3,—,-22,-1,-5,-2,3,2,7,5
0070,NP Margin,-21.58,-12.30,-48.02,-8.49,-50.83,-39.69,-71.54,-16.16,6.39,0.61
0070,ROE,-12.58,-7.40,-22.41,-5.88,-29.67,-30.81,-47.57,-8.09,4.97,0.45
0070,Revenue GR,-5.48,55.55,-6.61,29.77,-32.71,-24.41,1.88,-36.71,8.61,—
0070,Revenue GR 3Y avg,11.15,23.53,-6.57,-12.93,-19.68,-21.30,-11.20,-18.21,—,—
0070,Revenue GR 5Y avg,3.70,-0.83,-8.88,-15.70,-18.65,-15.87,—,—,—,—
0070,Revenue GR 10Y avg,-6.60,—,—,—,—,—,—,—,—,—
0070,EPS GR,—,—,—,—,—,—,—,—,—,—
0070,EPS GR 3Y avg,—,—,—,—,—,—,—,—,—,—
0070,EPS GR 5Y avg,—,—,—,—,—,—,—,—,—,—
0070,EPS GR 10Y avg,—,—,—,—,—,—,—,—,—,—
0070,OCF GR,—,—,—,—,—,—,56.28,-71.74,58.21,—
0070,D/E,—,0.03,0.05,0.14,0.18,0.08,0.12,0.04,0.06,0.03
0070,Price,0.0250,0.0300,0.0600,0.0450,0.0850,0.1050,0.1300,0.1000,0.0900,0.1000
0155,Year End,2019-06,2018-06,2017-06,2016-06,2015-06,2014-06,2013-06,2012-06,2011-06,2009-05
0155,Revenue,28,26,10,10,14,4,1,10,12,17
0155,NP,-4,-5,1,2,4,-4,-9,-4,3,12
0155,EPS,-0.04,-0.04,0.01,0.02,0.04,-0.05,-0.10,-0.04,0.03,0.16
0155,DPS,—,—,—,—,—,—,—,—,—,—
0155,Div Payout,—,—,—,—,—,—,—,—,—,—
0155,Shares,104,104,100,94,94,94,94,94,90,77
0155,BVPS,0.17,0.20,0.23,0.20,0.18,0.16,0.22,0.35,0.35,—
0155,OCF,-1,-6,4,4,—,-3,—,-9,2,—
0155,NP Margin,-13.85,-17.34,5.97,16.67,26.07,-97.53,—,-37.18,21.69,70.38
0155,ROE,-21.51,-20.58,2.70,9.39,22.71,-25.11,-36.73,-11.87,11.11,77.77
0155,Revenue GR,6.00,164.95,-5.37,-24.93,215.12,722.36,-94.55,-18.96,—,—
0155,Revenue GR 3Y avg,38.51,23.47,30.81,168.95,12.19,-28.66,—,—,—,—
0155,Revenue GR 5Y avg,44.44,117.59,0.06,-2.99,—,—,—,—,—,—
0155,Revenue GR 10Y avg,—,—,—,—,—,—,—,—,—,—
0155,EPS GR,—,—,-68.11,-51.95,—,—,—,—,—,—
0155,EPS GR 3Y avg,—,—,—,—,—,—,—,—,—,—
0155,EPS GR 5Y avg,—,—,—,-8.79,—,—,—,—,—,—
0155,EPS GR 10Y avg,—,—,—,—,—,—,—,—,—,—
0155,OCF GR,—,—,-0.21,830.29,—,—,—,—,—,—
0155,D/E,0.39,0.31,0.13,—,—,—,—,—,—,—
0155,Price,0.3050,0.2350,0.4600,0.5000,0.5650,0.4200,0.4800,0.5000,0.7250,0.0000
0213,Year End,2019-06,2018-06,2017-06,2016-06,2015-06,2014-06,2013-06,2012-06,2011-06,2010-06
0213,Revenue,190,187,187,127,—,—,—,—,—,—
0213,NP,33,48,23,16,—,—,—,—,—,—
0213,EPS,0.06,0.07,0.03,0.02,—,—,—,—,—,—
0213,DPS,—,—,—,—,—,—,—,—,—,—
0213,Div Payout,—,—,—,—,—,—,—,—,—,—
0213,Shares,545,682,682,682,—,—,—,—,—,—
0213,BVPS,—,—,—,—,—,—,—,—,—,—
0213,OCF,26,26,19,18,—,—,—,—,—,—
0213,NP Margin,17.34,25.34,12.13,12.51,—,—,—,—,—,—
0213,ROE,37.42,70.89,47.25,41.73,—,—,—,—,—,—
0213,Revenue GR,1.36,0.46,46.95,—,—,—,—,—,—,—
0213,Revenue GR 3Y avg,14.38,—,—,—,—,—,—,—,—,—
0213,Revenue GR 5Y avg,—,—,—,—,—,—,—,—,—,—
0213,Revenue GR 10Y avg,—,—,—,—,—,—,—,—,—,—
0213,EPS GR,-13.30,109.92,42.42,—,—,—,—,—,—,—
0213,EPS GR 3Y avg,37.37,—,—,—,—,—,—,—,—,—
0213,EPS GR 5Y avg,—,—,—,—,—,—,—,—,—,—
0213,EPS GR 10Y avg,—,—,—,—,—,—,—,—,—,—
0213,OCF GR,0.68,35.63,8.53,—,—,—,—,—,—,—
0213,D/E,0.06,0.09,0.31,0.51,—,—,—,—,—,—
0213,Price,0.0000,0.0000, - , - , - ,0.0,0.0,0.0,0.0,0.0
0092,Year End,2019-06,2018-06,2015-12,2014-12,2013-12,2012-12,2011-12,2010-12,2009-12,2008-12
0092,Revenue,27,20,21,26,28,37,44,44,42,36
0092,NP,-21,1,-1,-7,—,4,-4,1,-65,-38
0092,EPS,-0.04,—,-0.01,-0.06,—,0.04,-0.04,0.01,-0.64,-0.36
0092,DPS,—,—,—,—,0.02,—,0.04,—,—,—
0092,Div Payout,—,—,—,—,—,—,—,—,—,—
0092,Shares,509,371,219,110,112,115,116,110,102,106
0092,BVPS,0.12,0.17,—,—,—,—,—,—,—,—
0092,OCF,-11,-38,-2,-4,2,3,7,5,-1,—
0092,NP Margin,-76.30,7.11,-5.36,-27.43,0.38,11.51,-10.07,2.73,-155.66,-107.26
0092,ROE,-25.22,2.76,-12.63,-48.04,0.53,19.91,-17.48,4.57,-114.69,-48.68
0092,Revenue GR,37.85,-3.62,-16.89,-8.80,-23.18,-15.69,-0.74,5.16,—,—
0092,Revenue GR 3Y avg,0.98,-7.88,-16.50,-16.10,-13.69,-4.17,6.89,-0.83,—,—
0092,Revenue GR 5Y avg,-4.69,-11.63,-13.39,-9.22,-4.58,-3.98,-3.88,—,—,—
0092,Revenue GR 10Y avg,-4.38,-8.34,—,—,—,—,—,—,—,—
0092,EPS GR,—,—,—,—,-97.33,—,—,—,—,—
0092,EPS GR 3Y avg,—,35.10,—,—,-55.30,—,—,—,—,—
0092,EPS GR 5Y avg,—,—,—,—,—,—,—,—,—,—
0092,EPS GR 10Y avg,—,-31.66,—,—,—,—,—,—,—,—
0092,OCF GR,—,—,—,—,-30.02,-62.86,50.80,—,—,—
0092,D/E,—,—,—,—,—,—,—,—,0.20,0.03
0092,Price,0.0650,0.1000,0.3400,0.1000,0.1200,0.2250,0.2200,0.2600,0.2500,0.2800
0108,Year End,2018-12,2017-12,2016-12,2015-12,2014-12,2013-12,2012-12,2011-12,2010-12,2009-12
0108,Revenue,108,97,42,39,34,31,27,21,15,12
0108,NP,13,24,12,9,7,6,2,-1,-6,-22
0108,EPS,0.02,0.05,0.02,0.02,0.02,0.02,0.01,-0.01,-0.02,-0.07
0108,DPS,0.04,0.01,0.02,0.01,0.02,—,—,—,—,—
0108,Div Payout,102.4,23.5,87.3,61.4,119.5,—,—,—,—,—
0108,Shares,534,507,504,484,442,331,309,298,299,299
0108,BVPS,0.47,0.40,0.37,0.35,0.37,0.16,0.16,0.14,0.14,—
0108,OCF,17,39,13,14,11,10,22,-7,4,2
0108,NP Margin,12.17,24.65,28.09,24.08,20.57,19.29,6.72,-7.13,-43.12,-176.30
0108,ROE,6.01,13.03,6.62,5.60,6.79,13.54,4.55,-3.74,-14.76,-37.53
0108,Revenue GR,11.13,132.65,7.49,13.62,9.30,17.72,28.43,38.60,21.83,—
0108,Revenue GR 3Y avg,40.60,41.64,10.11,13.49,18.23,27.97,29.44,-2.54,-22.47,—
0108,Revenue GR 5Y avg,28.11,29.60,15.08,21.08,22.78,6.96,-3.67,4.16,—,—
0108,Revenue GR 10Y avg,17.06,11.73,9.48,—,—,—,—,—,—,—
0108,EPS GR,-47.99,103.88,20.21,21.38,-13.11,215.52,—,—,—,—
0108,EPS GR 3Y avg,8.42,43.82,8.23,49.29,—,—,—,—,—,—
0108,EPS GR 5Y avg,6.10,52.16,—,—,—,49.97,-38.25,—,—,—
0108,EPS GR 10Y avg,26.14,-3.07,-3.83,—,—,—,—,—,—,—
0108,OCF GR,-55.66,192.71,-4.90,23.41,12.26,-54.00,—,—,122.52,—
0108,D/E,0.08,0.15,0.02,0.02,0.03,0.29,0.41,—,—,—
0108,Price,0.7150,1.0500,0.9200,0.7550,0.9800,0.8950,0.4950,0.4600,0.2600,0.2800
0020,Year End,2018-06,2017-06,2016-06,2015-06,2012-12,2011-12,2010-12,2009-12,2008-12,2007-12
0020,Revenue,18,19,10,4,3,36,49,20,10,14
0020,NP,-10,1,-8,-12,-15,—,-4,-6,-11,1
0020,EPS,-0.01,—,-0.01,-0.01,-0.03,—,-0.01,-0.03,-0.06,—
0020,DPS,—,—,—,—,—,—,—,—,—,—
0020,Div Payout,—,—,—,—,—,—,—,—,—,—
0020,Shares,"1,971","1,251",651,626,569,569,569,225,186,180
0020,BVPS,—,—,—,—,—,—,—,—,—,—
0020,OCF,-4,-17,-2,—,-2,16,8,1,-1,—
0020,NP Margin,-58.44,5.59,-85.02,-333.45,-540.61,0.40,-9.05,-29.86,-117.70,4.21
0020,ROE,-14.98,2.56,-28.02,-48.66,-40.67,0.32,-9.18,-17.68,-48.56,2.12
0020,Revenue GR,-8.99,97.38,173.11,9.32,-92.08,-25.57,141.54,—,—,—
0020,Revenue GR 3Y avg,69.92,52.80,-25.22,-44.00,-47.78,55.27,52.77,—,—,—
0020,Revenue GR 5Y avg,-10.52,-13.25,-10.51,-14.17,-26.80,33.27,—,—,—,—
0020,Revenue GR 10Y avg,6.40,—,—,—,—,—,—,—,—,—
0020,EPS GR,—,—,—,—,—,—,—,—,—,—
0020,EPS GR 3Y avg,—,—,—,—,—,—,—,—,—,—
0020,EPS GR 5Y avg,—,—,—,—,—,-27.52,—,—,—,—
0020,EPS GR 10Y avg,—,—,—,—,—,—,—,—,—,—
0020,OCF GR,—,—,—,—,—,102.76,545.62,—,—,—
0020,D/E,0.02,0.06,0.07,0.17,0.12,0.09,0.11,0.20,0.15,0.09
0020,Price,0.0200,0.0150,0.0200,0.0200,0.0500,0.0300,0.0550,0.0750,0.0850,0.0400
0096,Year End,2019-07,2018-07,2017-07,2015-04,2014-04,2013-04,2012-04,2011-04,2010-04,2009-04
0096,Revenue,58,46,53,134,102,80,63,72,66,55
0096,NP,-21,-62,-17,7,14,7,8,1,5,-7
0096,EPS,-0.01,-0.03,-0.01,—,0.01,0.01,0.01,—,0.01,-0.01
0096,DPS,—,—,—,—,—,—,—,—,—,—
0096,Div Payout,—,—,—,—,—,—,—,—,—,—
0096,Shares,"2,053","1,897","1,866","1,818","1,432","1,009",562,554,554,554
0096,BVPS,0.07,0.10,0.11,—,—,—,—,—,—,—
0096,OCF,3,11,14,-60,31,-8,3,7,-2,—
0096,NP Margin,-36.19,-135.09,-32.56,5.17,13.99,9.23,12.68,1.47,6.92,—
0096,ROE,-15.42,-35.63,-8.26,2.93,8.67,7.92,11.12,1.61,7.13,—
0096,Revenue GR,27.22,-14.05,—,31.65,28.11,26.67,-13.01,9.42,—,—
0096,Revenue GR 3Y avg,—,-28.24,-18.19,28.79,12.18,6.43,4.62,3.54,—,—
0096,Revenue GR 5Y avg,-10.18,-10.06,-3.17,15.25,13.19,4.11,-8.91,1.40,—,—
0096,Revenue GR 10Y avg,0.54,-3.41,-6.01,—,—,—,—,—,—,—
0096,EPS GR,—,—,—,-63.00,5.82,-33.33,626.92,-76.36,—,—
0096,EPS GR 3Y avg,—,—,—,-36.09,72.45,4.63,—,—,—,—
0096,EPS GR 5Y avg,—,—,—,-14.82,—,—,-21.76,-48.08,—,—
0096,EPS GR 10Y avg,—,—,—,—,—,—,—,—,—,—
0096,OCF GR,-69.91,-18.86,-55.73,—,—,—,-56.36,—,—,—
0096,D/E,0.03,0.36,0.28,0.25,0.28,0.15,0.07,0.14,0.11,—
0096,Price,0.0150,0.0300,0.0400,0.0500,0.0950,0.1150,0.1200,0.0850,0.1000,0.0500
0026,Year End,2019-03,2018-03,2017-03,2016-03,2015-03,2014-03,2013-03,2012-03,2011-03,2010-03
0026,Revenue,53,73,97,31,32,32,31,32,24,22
0026,NP,8,-3,-20,1,1,1,-5,-4,—,1
0026,EPS,0.01,—,-0.03,—,—,—,-0.01,-0.01,—,—
0026,DPS,—,—,—,—,—,—,—,—,—,—
0026,Div Payout,—,—,—,—,—,—,—,—,—,—
0026,Shares,746,684,665,461,436,403,420,403,403,367
0026,BVPS,0.08,0.06,0.08,0.09,0.08,0.06,0.06,0.06,0.07,—
0026,OCF,-9,-6,—,2,-5,4,-2,6,—,1
0026,NP Margin,15.53,-3.60,-21.10,1.66,3.61,2.24,-15.05,-13.63,1.13,3.49
0026,ROE,17.46,-6.37,-45.08,1.22,3.82,3.25,-19.56,-15.95,0.96,3.00
0026,Revenue GR,-27.34,-24.62,212.51,-4.04,-0.34,5.57,-4.92,32.03,9.74,—
0026,Revenue GR 3Y avg,19.62,31.24,44.04,0.32,0.01,9.84,11.27,14.54,11.80,—
0026,Revenue GR 5Y avg,10.36,18.92,24.57,4.85,7.71,8.57,11.89,12.74,10.74,—
0026,Revenue GR 10Y avg,9.46,15.35,18.51,7.75,—,—,—,—,—,—
0026,EPS GR,—,—,—,-58.43,57.06,—,—,—,-66.67,—
0026,EPS GR 3Y avg,115.05,—,—,—,—,34.42,—,—,—,—
0026,EPS GR 5Y avg,45.38,—,—,9.66,4.92,-7.42,—,—,—,—
0026,EPS GR 10Y avg,16.01,—,—,—,—,—,—,—,—,—
0026,OCF GR,—,—,-87.13,—,—,—,—,—,-50.87,—
0026,D/E,—,0.45,—,—,—,—,—,0.03,—,—
0026,Price,0.1250,0.1000,0.0950,0.0950,0.1750,0.0700,0.0500,0.0800,0.0800,0.0600
0201,Year End,2019-06,2018-06,2017-06,2016-06,2015-06,2014-06,2013-06,2012-06,2011-06,2010-06
0201,Revenue,30,25,25,24,23,—,—,—,—,—
0201,NP,11,8,14,14,12,—,—,—,—,—
0201,EPS,0.03,0.03,0.04,0.04,0.04,—,—,—,—,—
0201,DPS,0.02,—,—,—,—,—,—,—,—,—
0201,Div Payout,638.8,—,—,—,—,—,—,—,—,—
0201,Shares,313,318,318,318,318,—,—,—,—,—
0201,BVPS,0.23,—,—,—,—,—,—,—,—,—
0201,OCF,12,7,11,15,12,—,—,—,—,—
0201,NP Margin,36.85,32.81,55.86,55.77,53.74,—,—,—,—,—
0201,ROE,20.93,35.29,73.90,72.98,63.43,—,—,—,—,—
0201,Revenue GR,17.37,3.09,1.12,6.23,—,—,—,—,—,—
0201,Revenue GR 3Y avg,6.96,3.46,—,—,—,—,—,—,—,—
0201,Revenue GR 5Y avg,—,—,—,—,—,—,—,—,—,—
0201,Revenue GR 10Y avg,—,—,—,—,—,—,—,—,—,—
0201,EPS GR,31.20,-38.35,1.28,10.24,—,—,—,—,—,—
0201,EPS GR 3Y avg,-6.43,-11.71,—,—,—,—,—,—,—,—
0201,EPS GR 5Y avg,—,—,—,—,—,—,—,—,—,—
0201,EPS GR 10Y avg,—,—,—,—,—,—,—,—,—,—
0201,OCF GR,73.55,-35.80,-26.06,23.75,—,—,—,—,—,—
0201,D/E,—,—,—,—,—,—,—,—,—,—
0201,Price,0.4400,0.0000,0.0000, - , - ,0.0,0.0,0.0,0.0,0.0
0035,Year End,2019-03,2018-03,2017-03,2016-03,2015-03,2014-03,2013-03,2012-03,2011-03,2010-03
0035,Revenue,75,104,93,103,79,50,106,128,36,16
0035,NP,—,7,7,7,4,3,13,20,20,10
0035,EPS,—,0.04,0.04,0.04,0.03,0.02,0.08,0.12,0.13,0.06
0035,DPS,0.01,0.02,0.02,0.01,0.01,—,0.01,0.02,0.03,0.04
0035,Div Payout,29.7,153.8,52.8,27.4,38.7,—,11.2,28.7,28.7,—
0035,Shares,161,161,161,161,161,161,161,161,161,161
0035,BVPS,0.55,0.52,0.54,0.50,0.47,0.44,0.47,0.54,0.54,—
0035,OCF,4,-9,6,5,8,-2,27,10,30,25
0035,NP Margin,0.61,6.44,7.70,7.24,5.59,5.54,12.19,15.63,56.31,61.69
0035,ROE,0.51,7.56,8.44,9.33,5.93,3.72,16.93,24.56,25.33,13.57
0035,Revenue GR,-28.20,11.19,-8.94,29.13,57.62,-52.56,-16.88,255.43,131.27,—
0035,Revenue GR 3Y avg,-10.08,9.35,22.84,-1.16,-14.66,11.90,89.75,135.89,65.61,—
0035,Revenue GR 5Y avg,8.15,-0.45,-6.08,23.32,38.57,38.93,68.09,93.90,14.18,—
0035,Revenue GR 10Y avg,22.58,29.36,34.95,18.66,—,—,—,—,—,—
0035,EPS GR,-93.17,-8.89,-2.17,64.29,59.09,-78.00,-35.48,-1.27,111.02,—
0035,EPS GR 3Y avg,-60.66,13.56,36.74,-16.84,-39.11,-48.06,10.36,48.43,64.45,—
0035,EPS GR 5Y avg,-30.76,-12.51,-18.35,-18.20,-14.00,-14.23,23.15,55.59,13.27,—
0035,EPS GR 10Y avg,-22.94,3.80,12.71,-3.74,—,—,—,—,—,—
0035,OCF GR,—,—,24.49,-35.69,—,—,182.66,-67.80,16.01,—
0035,D/E,—,—,—,—,—,—,—,—,—,—
0035,Price,0.6650,0.3700,0.6150,0.6600,1.0600,0.7050,0.7450,0.7800,0.8100,0.7500
0040,Year End,2018-12,2017-12,2016-12,2015-12,2014-12,2013-12,2012-12,2011-12,2010-12,2009-12
0040,Revenue,95,96,95,73,45,33,33,29,27,32
0040,NP,10,7,6,7,6,5,4,2,1,3
0040,EPS,0.03,0.02,0.02,0.02,0.02,0.02,0.01,0.01,—,0.01
0040,DPS,0.01,—,0.01,0.01,0.01,0.01,0.01,0.01,—,—
0040,Div Payout,30.7,—,40.3,39.3,40.3,73.1,69.6,89.7,89.7,—
0040,Shares,298,298,298,298,298,298,298,298,298,298
0040,BVPS,0.18,0.16,0.15,0.15,0.13,0.11,0.11,0.13,0.13,—
0040,OCF,21,16,6,17,-3,10,10,10,10,13
0040,NP Margin,10.65,6.99,6.34,10.17,12.36,14.02,10.70,7.44,4.65,10.31
0040,ROE,18.68,13.56,13.02,17.51,14.76,13.30,9.67,5.52,3.18,8.70
0040,Revenue GR,-0.77,1.48,30.62,60.05,36.30,0.77,13.41,8.56,-15.35,—
0040,Revenue GR 3Y avg,9.56,28.49,41.77,30.03,15.92,7.45,1.39,-5.58,-6.05,—
0040,Revenue GR 5Y avg,23.47,23.85,26.64,22.04,7.44,-0.77,0.41,1.73,—,—
0040,Revenue GR 10Y avg,10.69,11.52,13.50,—,—,—,—,—,—,—
0040,EPS GR,51.56,11.39,-18.55,31.74,20.67,31.65,63.05,73.91,-61.84,—
0040,EPS GR 3Y avg,11.20,6.12,9.00,27.91,37.34,55.13,2.67,-2.60,1.95,—
0040,EPS GR 5Y avg,16.93,13.68,22.69,42.78,11.45,14.68,24.61,29.86,—,—
0040,EPS GR 10Y avg,15.80,19.02,26.22,—,—,—,—,—,—,—
0040,OCF GR,29.61,148.16,-62.12,—,—,0.13,-0.69,-0.22,-20.82,—
0040,D/E,0.24,0.25,0.20,0.21,0.25,0.16,0.15,0.03,0.07,0.15
0040,Price,0.3700,0.2850,0.2900,0.3400,0.2950,0.3100,0.1700,0.1200,0.1300,0.0800
0079,Year End,2019-06,2016-12,2015-12,2014-12,2013-12,2012-12,2011-12,2010-12,2009-12,2008-12
0079,Revenue,6,3,4,6,5,5,5,7,6,7
0079,NP,2,-1,-1,-1,-1,—,-1,-1,-2,—
0079,EPS,—,-0.01,-0.01,—,-0.01,—,—,-0.01,-0.02,—
0079,DPS,—,—,—,—,—,—,—,—,—,—
0079,Div Payout,—,—,—,—,—,—,—,—,—,—
0079,Shares,618,138,132,124,120,110,109,109,109,109
0079,BVPS,0.13,—,—,—,—,—,—,—,—,—
0079,OCF,-4,—,-2,-1,—,—,—,—,-1,—
0079,NP Margin,28.90,-33.19,-33.02,-9.95,-26.17,3.38,-10.76,-17.79,-41.97,0.43
0079,ROE,1.74,-12.91,-17.29,-7.50,-18.05,2.20,-7.25,-14.66,-24.91,0.26
0079,Revenue GR,23.54,-23.92,-27.90,13.37,7.04,4.21,-26.61,13.55,—,—
0079,Revenue GR 3Y avg,-1.61,-14.64,-4.36,8.14,-6.45,-4.59,-9.84,-1.79,—,—
0079,Revenue GR 5Y avg,1.87,-7.05,-7.72,1.06,-3.95,-6.24,-0.05,—,—,—
0079,Revenue GR 10Y avg,-1.74,-3.62,—,—,—,—,—,—,—,—
0079,EPS GR,—,—,—,—,—,—,—,—,—,—
0079,EPS GR 3Y avg,—,—,—,—,—,—,—,—,—,—
0079,EPS GR 5Y avg,8.80,—,—,—,—,-28.96,—,—,—,—
0079,EPS GR 10Y avg,-9.61,—,—,—,—,—,—,—,—,—
0079,OCF GR,—,—,—,—,—,873.25,—,—,—,—
0079,D/E,—,—,—,—,—,—,—,—,—,—
0079,Price,0.1250,0.0750,0.1200,0.1800,0.1550,0.3600,0.2400,0.1900,0.1600,0.1200
0053,Year End,2019-12,2018-12,2017-12,2016-12,2015-12,2014-12,2013-12,2012-12,2011-12,2010-12
0053,Revenue,6,2,9,6,9,9,46,42,14,15
0053,NP,6,-30,31,8,-2,-14,17,14,-28,-18
0053,EPS,0.03,-0.15,0.16,0.04,-0.01,-0.07,0.08,0.07,-0.14,-0.11
0053,DPS,—,0.05,0.02,—,—,0.02,—,0.03,—,—
0053,Div Payout,—,—,11.4,—,—,—,—,40.5,—,—
0053,Shares,196,196,197,198,197,211,209,196,196,158
0053,BVPS,0.84,1.00,1.08,0.92,0.83,1.01,1.06,0.92,0.82,1.02
0053,OCF,-6,20,-59,-9,42,18,-12,49,-1,13
0053,NP Margin,107.86,—,345.97,145.18,-25.11,-154.44,37.24,33.91,-194.31,-121.16
0053,ROE,3.46,-15.31,15.59,4.58,-1.27,-7.26,9.02,8.19,-15.07,-8.99
0053,Revenue GR,197.04,-78.82,56.57,-36.42,2.18,-80.65,7.99,195.64,-1.54,40.09
0053,Revenue GR 3Y avg,-0.50,-40.48,0.57,-49.90,-40.23,-14.83,46.49,59.77,18.50,-22.08
0053,Revenue GR 5Y avg,-8.54,-47.03,-26.63,-16.69,-9.07,-3.15,39.65,6.61,-19.34,—
0053,Revenue GR 10Y avg,-5.88,-13.99,-11.56,-18.03,—,—,—,—,—,—
0053,EPS GR,—,—,274.00,—,—,—,11.43,—,—,—
0053,EPS GR 3Y avg,-9.65,—,—,-19.77,—,—,—,—,—,—
0053,EPS GR 5Y avg,—,—,16.57,—,—,—,—,-15.33,—,—
0053,EPS GR 10Y avg,—,—,-0.65,-18.09,—,—,—,—,—,—
0053,OCF GR,—,—,—,—,129.72,—,—,—,—,—
0053,D/E,—,—,—,—,—,—,—,—,—,—
0053,Price,0.5750,0.5400,0.6600,0.4600,0.4600,0.5900,0.5750,0.3800,0.3100,0.4000
0153,Year End,2019-03,2018-03,2017-03,2016-03,2015-03,2014-03,2013-03,2010-12,2009-12,2008-12
0153,Revenue,55,59,60,61,62,65,67,63,10,—
0153,NP,-5,-5,—,-3,1,3,-4,—,2,—
0153,EPS,-0.02,-0.02,—,-0.01,—,0.01,-0.01,—,0.31,—
0153,DPS,—,—,—,—,0.01,—,—,—,—,—
0153,Div Payout,—,—,—,—,150.0,—,—,—,—,—
0153,Shares,243,243,242,241,243,245,245,232,6,—
0153,BVPS,0.24,0.26,0.26,0.19,0.20,0.21,—,—,—,—
0153,OCF,1,1,1,1,4,8,2,-2,7,—
0153,NP Margin,-8.23,-8.18,0.76,-5.05,0.95,5.28,-6.58,-0.52,18.69,—
0153,ROE,-8.00,-7.82,0.73,-5.51,1.19,6.97,-8.68,-0.71,4.91,—
0153,Revenue GR,-5.65,-2.54,-1.66,-2.11,-4.74,-2.38,—,503.62,—,—
0153,Revenue GR 3Y avg,-3.30,-2.10,-2.85,-3.08,—,54.20,—,—,—,—
0153,Revenue GR 5Y avg,-3.35,-2.69,—,32.73,—,—,—,—,—,—
0153,Revenue GR 10Y avg,—,—,—,—,—,—,—,—,—,—
0153,EPS GR,—,—,—,—,-82.98,—,—,—,—,—
0153,EPS GR 3Y avg,—,—,-48.73,—,—,-51.68,—,—,—,—
0153,EPS GR 5Y avg,—,—,—,—,—,—,—,—,—,—
0153,EPS GR 10Y avg,—,—,—,—,—,—,—,—,—,—
0153,OCF GR,-41.08,-11.57,39.04,-75.31,-51.72,390.40,—,—,—,—
0153,D/E,0.03,0.03,0.02,0.02,0.02,0.01,0.02,0.04,0.18,—
0153,Price,0.1150,0.1800,0.2450,0.1650,0.1950,0.1550,0.1200,0.1400,0.1500,0.0000
0022,Year End,2018-12,2017-12,2016-12,2015-12,2013-08,2012-08,2011-08,2010-08,2009-08,2008-08
0022,Revenue,162,—,—,—,4,13,4,4,5,3
0022,NP,-12,2,-2,-1,-8,2,—,—,-1,-1
0022,EPS,-0.03,0.01,-16.07,-0.08,-0.77,0.20,0.01,-0.02,-0.08,-0.14
