code,category,detail,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10
5140,Transportation&Logistics,DY,0.00,2.69,2.08,2.83,2.55,3.60,6.01,4.40,7.96,6.52
4448,Industrial Products,Year End,31/12/19,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10
4448,Industrial Products,NP,"-25,323","-21,802",995,"50,331","91,260","105,043","93,903","91,887","103,158","154,189"
4448,Industrial Products,Div,-,-,"48,457","86,798","133,651","206,538","184,671","146,045","123,987","127,667"
4448,Industrial Products,Div Payout,- %,- %,"4,870.07 %",172.46 %,146.45 %,196.62 %,196.66 %,158.94 %,120.19 %,82.80 %
4448,Industrial Products,NOSH,"121,143","121,143","121,143","123,998","121,501","121,493","121,494","121,704","123,987","159,584"
4448,Industrial Products,NP Margin,-4.21 %,-3.93 %,0.18 %,7.69 %,12.99 %,16.01 %,16.27 %,16.28 %,18.22 %,28.20 %
4448,Industrial Products,ROE,-4.94 %,-4.09 %,0.17 %,7.63 %,13.18 %,13.65 %,10.66 %,9.82 %,10.50 %,12.32 %
4448,Industrial Products,EPS,-20.92,-18.01,0.80,40.59,75.11,86.46,77.29,75.50,83.20,96.60
4448,Industrial Products,EPS GR,  -16.16%  ,"  -2,351.25%  ",  -98.03%  ,  -45.96%  ,  -13.13%  ,  11.86%  ,  2.37%  ,  -9.25%  ,  -13.87%  ,  -  
4448,Industrial Products,DPS,0.00,0.00,40.00,70.00,110.00,170.00,152.00,120.00,100.00,80.00
4448,Industrial Products,Price,5.4600,4.2000,12.0800,12.7200,14.5800,15.6600,14.8800,12.8800,7.8000,7.1600
4448,Industrial Products,P/E,-26.12,-23.34,"1,470.76",31.34,19.41,18.11,19.25,17.06,9.38,7.41
4448,Industrial Products,DY,0.00,0.00,3.31,5.50,7.54,10.86,10.22,9.32,12.82,11.17
2054,Plantations,Year End,31/12/19,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10
2054,Plantations,NP,"-215,456","-76,393","22,730","20,128","70,929","56,640","47,093","102,408","162,281","91,739"
2054,Plantations,Div,-,-,-,-,-,-,-,-,-,-
2054,Plantations,Div Payout,- %,- %,- %,- %,- %,- %,- %,- %,- %,- %
2054,Plantations,NOSH,"1,682,641","1,682,641","1,657,566","1,505,462","1,482,175","1,480,939","1,480,294","245,740","236,506","221,767"
2054,Plantations,NP Margin,-50.81 %,-19.42 %,4.03 %,3.98 %,18.23 %,14.08 %,12.58 %,22.70 %,31.92 %,23.59 %
2054,Plantations,ROE,-29.10 %,-6.88 %,1.58 %,1.52 %,4.98 %,4.25 %,3.74 %,8.14 %,13.64 %,12.85 %
2054,Plantations,EPS,-12.80,-4.58,1.44,1.34,4.79,3.82,3.18,41.67,69.72,40.66
2054,Plantations,EPS GR,  -179.48%  ,  -418.06%  ,  7.46%  ,  -72.03%  ,  25.39%  ,  20.13%  ,  -92.37%  ,  -40.23%  ,  71.47%  ,  -  
2054,Plantations,DPS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2054,Plantations,Price,0.4200,0.1650,0.4500,0.6800,0.6950,0.8300,0.9500,3.3600,3.7600,3.1800
2054,Plantations,P/E,-3.28,-3.63,32.82,50.86,14.52,21.70,29.86,8.06,5.48,7.69
2054,Plantations,DY,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5289,Industrial Products,Year End,30/06/19,30/06/18, - , - , - ,,,,,
5289,Industrial Products,NP,"7,073",0, - , - , - ,,,,,
5289,Industrial Products,Div,-,-, - , - , - ,,,,,
5289,Industrial Products,Div Payout,- %,- %, -  %, -  %, -  %,,,,,
5289,Industrial Products,NOSH,"230,000",-, - , - , - ,,,,,
5289,Industrial Products,NP Margin,8.69 %,- %, -  %, -  %, -  %,,,,,
5289,Industrial Products,ROE,5.40 %,- %, -  %, -  %, -  %,,,,,
5289,Industrial Products,EPS,4.07,0.00, - , - , - ,,,,,
5289,Industrial Products,EPS GR,  0.00%  ,  -  ,  -  ,  -  ,  -  ,,,,,
5289,Industrial Products,DPS,0.00,0.00, - , - , - ,,,,,
5289,Industrial Products,Price,0.7850,0.0000, - , - , - ,,,,,
5289,Industrial Products,P/E,25.53,0.00, - , - , - ,,,,,
5289,Industrial Products,DY,0.00,0.00, - , - , - ,,,,,
7439,Consumer,Year End,31/01/19,31/01/18,31/01/17,31/01/16,31/01/15,31/01/14,31/01/13,31/01/12,31/01/11,31/01/10
7439,Consumer,NP,"2,544","-1,796","11,996","7,688","-2,216","6,914","12,084","3,780","6,287","-4,258"
7439,Consumer,Div,-,-,-,-,-,-,-,-,-,-
7439,Consumer,Div Payout,- %,- %,- %,- %,- %,- %,- %,- %,- %,- %
7439,Consumer,NOSH,"40,097","40,097","40,097","40,097","40,097","40,097","40,097","40,102","40,095","40,094"
7439,Consumer,NP Margin,0.84 %,-0.46 %,3.18 %,3.65 %,-0.84 %,3.42 %,-16.06 %,1.84 %,3.77 %,-5.09 %
7439,Consumer,ROE,5.18 %,-1.78 %,11.65 %,8.49 %,-2.96 %,8.97 %,40.28 %,6.82 %,12.17 %,-8.80 %
7439,Consumer,EPS,6.34,-4.48,29.92,19.17,-5.53,17.24,-67.82,9.43,15.68,-10.62
7439,Consumer,EPS GR,  241.52%  ,  -114.97%  ,  56.08%  ,  446.65%  ,  -132.08%  ,  125.42%  ,  -819.19%  ,  -39.86%  ,  247.65%  ,  -  
7439,Consumer,DPS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7439,Consumer,Price,0.8200,1.3100,2.1500,1.7500,0.8500,0.8000,0.6400,0.6800,0.5500,0.6000
7439,Consumer,P/E,12.92,-29.25,7.19,9.13,-15.38,4.64,-0.46,7.21,3.51,-5.65
7439,Consumer,DY,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7200,Consumer,Year End,31/12/19,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10
7200,Consumer,NP,"-16,253","-48,691","27,616","31,193","21,269","12,079","3,731","6,671","7,159","6,041"
7200,Consumer,Div,-,-,"6,962","9,627","7,497",-,-,-,"4,822","9,588"
7200,Consumer,Div Payout,- %,- %,25.21 %,30.87 %,35.25 %,- %,- %,- %,67.36 %,158.73 %
7200,Consumer,NOSH,"348,322","348,041","348,130","320,925","249,929","240,139","240,709","239,103","241,111","239,722"
7200,Consumer,NP Margin,-24.75 %,-58.11 %,13.49 %,9.01 %,7.97 %,4.91 %,0.86 %,2.73 %,3.89 %,3.58 %
7200,Consumer,ROE,-8.64 %,-23.71 %,10.58 %,14.29 %,12.89 %,8.82 %,2.98 %,5.07 %,5.94 %,5.14 %
7200,Consumer,EPS,-4.67,-13.99,7.93,9.72,8.51,5.03,1.55,2.79,2.97,2.52
7200,Consumer,EPS GR,  66.62%  ,  -276.42%  ,  -18.42%  ,  14.22%  ,  69.18%  ,  224.52%  ,  -44.44%  ,  -6.06%  ,  17.86%  ,  -  
7200,Consumer,DPS,0.00,0.00,2.00,3.00,3.00,0.00,0.00,0.00,2.00,4.00
7200,Consumer,Price,0.2800,0.2400,0.3950,0.6850,1.0500,0.8600,0.2900,0.3200,0.3500,0.3700
7200,Consumer,P/E,-6.00,-1.72,4.98,7.05,12.34,17.10,18.71,11.47,11.79,14.68
7200,Consumer,DY,0.00,0.00,5.06,4.38,2.86,0.00,0.00,0.00,5.71,10.81
4863,Telco&Media,Year End,31/12/19,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10
4863,Telco&Media,NP,"632,676","153,154","929,749","776,031","700,278","831,806","1,012,211","1,263,731","1,190,969","1,206,448"
4863,Telco&Media,Div,"379,400","75,158","807,955","807,955","804,198","832,169","933,853","787,594","700,990","928,858"
4863,Telco&Media,Div Payout,59.97 %,49.07 %,86.90 %,104.11 %,114.84 %,100.04 %,92.26 %,62.32 %,58.86 %,76.99 %
4863,Telco&Media,NOSH,"3,794,000","3,757,934","3,757,934","3,757,934","3,757,934","3,633,927","3,577,981","3,579,974","3,576,483","3,558,843"
4863,Telco&Media,NP Margin,4.87 %,-2.20 %,6.05 %,5.09 %,5.05 %,7.50 %,9.86 %,13.07 %,13.52 %,14.16 %
4863,Telco&Media,ROE,8.54 %,2.04 %,11.85 %,10.09 %,9.00 %,11.24 %,14.18 %,18.32 %,17.09 %,15.69 %
4863,Telco&Media,EPS,16.82,4.08,24.74,20.65,18.72,22.89,28.29,35.30,33.30,33.90
4863,Telco&Media,EPS GR,  312.25%  ,  -83.51%  ,  19.81%  ,  10.31%  ,  -18.22%  ,  -19.09%  ,  -19.86%  ,  6.01%  ,  -1.77%  ,  -  
4863,Telco&Media,DPS,10.00,2.00,21.50,21.50,21.40,22.90,26.10,22.00,19.60,26.10
4863,Telco&Media,Price,3.8200,2.6600,6.3000,5.9500,6.7800,6.8800,5.5500,6.0400,4.9600,3.5100
4863,Telco&Media,P/E,22.91,65.27,25.46,28.81,36.38,30.06,19.62,17.11,14.89,10.35
4863,Telco&Media,DY,2.62,0.75,3.41,3.61,3.16,3.33,4.70,3.64,3.95,7.44
5347,Utilities,Year End,31/12/19,31/12/18,31/12/17,31/08/17,31/08/16,31/08/15,31/08/14,31/08/13,31/08/12,31/08/11
5347,Utilities,NP,"4,529,200","3,723,700","2,755,700","6,904,000","7,367,600","6,118,400","6,467,000","5,356,200","4,410,500","965,400"
5347,Utilities,Div,"5,686,888","3,023,068","1,212,063","3,451,999","1,805,922","1,636,690","1,636,643","1,393,008","1,097,758","245,387"
5347,Utilities,Div Payout,125.56 %,81.18 %,43.98 %,50.00 %,24.51 %,26.75 %,25.31 %,26.01 %,24.89 %,25.42 %
5347,Utilities,NOSH,"5,686,888","5,674,992","5,661,204","5,659,016","5,643,508","5,643,759","5,643,599","5,572,032","5,464,202","5,453,056"
5347,Utilities,NP Margin,8.73 %,7.43 %,17.34 %,14.58 %,16.44 %,14.00 %,15.02 %,14.50 %,12.33 %,2.99 %
5347,Utilities,ROE,7.81 %,6.45 %,4.82 %,12.09 %,14.06 %,12.96 %,14.96 %,14.39 %,12.73 %,3.02 %
5347,Utilities,EPS,79.64,65.62,48.68,122.00,130.55,108.41,114.59,96.13,80.71,17.71
5347,Utilities,EPS GR,  21.37%  ,  34.80%  ,  -60.10%  ,  -6.55%  ,  20.42%  ,  -5.39%  ,  19.20%  ,  19.11%  ,  355.73%  ,  -  
5347,Utilities,DPS,100.00,53.27,21.41,61.00,32.00,29.00,29.00,25.00,20.09,4.50
5347,Utilities,Price,13.2600,13.6000,15.2600,14.2800,14.7400,11.1800,12.3800,8.7300,6.8400,5.2500
5347,Utilities,P/E,16.65,20.73,31.35,11.70,11.29,10.31,10.80,9.08,8.47,29.65
5347,Utilities,DY,7.54,3.92,1.40,4.27,2.17,2.59,2.34,2.86,2.94,0.86
9369,Consumer,Year End,30/06/19,30/06/18,30/06/17,30/06/16,30/06/15,30/06/14,30/06/13,30/06/12,30/06/11,30/06/10
9369,Consumer,NP,"6,290","4,731","4,511","5,455","4,434","7,798","8,115","7,784","8,788","9,133"
9369,Consumer,Div,"3,463","2,037","2,037","3,055","3,055","3,055","4,074","4,074","6,080","6,016"
9369,Consumer,Div Payout,55.06 %,43.06 %,45.16 %,56.02 %,68.91 %,39.19 %,50.21 %,52.34 %,69.19 %,65.88 %
9369,Consumer,NOSH,"40,742","40,742","40,742","40,742","40,742","40,742","40,742","40,742","40,537","40,111"
9369,Consumer,NP Margin,5.40 %,5.34 %,4.89 %,5.34 %,4.31 %,7.47 %,7.41 %,7.33 %,8.12 %,8.89 %
9369,Consumer,ROE,7.02 %,5.53 %,5.43 %,6.73 %,5.61 %,10.13 %,11.25 %,11.58 %,13.81 %,15.38 %
9369,Consumer,EPS,15.44,11.61,11.07,13.39,10.88,19.14,19.92,19.11,21.79,22.77
9369,Consumer,EPS GR,  32.99%  ,  4.88%  ,  -17.33%  ,  23.07%  ,  -43.16%  ,  -3.92%  ,  4.24%  ,  -12.30%  ,  -4.30%  ,  -  
9369,Consumer,DPS,8.50,5.00,5.00,7.50,7.50,7.50,10.00,10.00,15.00,15.00
9369,Consumer,Price,1.0000,0.9700,1.4000,1.3000,1.3800,1.5400,1.5000,1.5000,1.5000,1.1500
9369,Consumer,P/E,6.48,8.35,12.64,9.71,12.68,8.05,7.53,7.85,6.92,5.05
9369,Consumer,DY,8.50,5.15,3.57,5.77,5.43,4.87,6.67,6.67,10.00,13.04
7252,Consumer,Year End,31/12/19,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/03/11
7252,Consumer,NP,"58,841","30,363","3,454","23,549","40,993","48,620","23,424",803,"17,262","22,106"
7252,Consumer,Div,"17,630","8,992",-,"4,496","7,494","20,000","5,000",-,"3,500","4,501"
7252,Consumer,Div Payout,29.96 %,29.62 %,- %,19.10 %,18.28 %,41.14 %,21.35 %,- %,20.28 %,20.36 %
7252,Consumer,NOSH,"293,844","299,733","299,792","299,792","299,792","200,000","200,034","200,749","200,023","200,063"
7252,Consumer,NP Margin,10.76 %,6.19 %,0.81 %,5.43 %,9.95 %,12.81 %,7.07 %,0.29 %,6.41 %,10.65 %
7252,Consumer,ROE,19.25 %,10.89 %,1.36 %,9.35 %,20.72 %,30.77 %,17.74 %,0.71 %,15.14 %,22.20 %
7252,Consumer,EPS,20.02,10.13,1.15,7.86,14.04,24.31,11.71,0.40,8.63,11.05
7252,Consumer,EPS GR,  97.63%  ,  780.87%  ,  -85.37%  ,  -44.02%  ,  -42.25%  ,  107.60%  ,"  2,827.50%  ",  -95.37%  ,  -21.90%  ,  -  
7252,Consumer,DPS,6.00,3.00,0.00,1.50,2.50,10.00,2.50,0.00,1.75,2.25
7252,Consumer,Price,1.2900,0.9650,1.0000,1.1500,1.5100,1.8200,0.6300,0.5300,0.5300,0.4400
7252,Consumer,P/E,6.44,9.53,86.80,14.64,11.04,7.49,5.38,132.50,0.00,3.98
7252,Consumer,DY,4.65,3.11,0.00,1.30,1.66,5.49,3.97,0.00,0.00,5.11
8702,Industrial Products,Year End,31/12/19,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10
8702,Industrial Products,NP,"-6,882","-6,752","-3,345","3,213","10,079","1,184","8,499","49,368","-5,144",-491
8702,Industrial Products,Div,-,-,"12,409","12,192","31,031",-,-,"12,408",-,"4,994"
8702,Industrial Products,Div Payout,- %,- %,- %,379.48 %,307.88 %,- %,- %,25.14 %,- %,- %
8702,Industrial Products,NOSH,"121,042","121,508","124,099","121,928","124,099","124,615","124,126","124,088","124,076","124,871"
8702,Industrial Products,NP Margin,-0.65 %,-0.56 %,-0.52 %,0.48 %,1.14 %,-0.32 %,0.29 %,4.82 %,-0.56 %,-0.27 %
8702,Industrial Products,ROE,-2.91 %,-2.76 %,-1.27 %,1.13 %,3.56 %,0.62 %,4.75 %,26.59 %,-3.60 %,-0.33 %
8702,Industrial Products,EPS,-5.69,-5.56,-2.75,2.64,8.12,0.95,6.85,39.78,-4.15,-0.40
8702,Industrial Products,EPS GR,  -2.34%  ,  -102.18%  ,  -204.17%  ,  -67.49%  ,  754.74%  ,  -86.13%  ,  -82.78%  ,"  1,058.55%  ",  -937.50%  ,  -  
8702,Industrial Products,DPS,0.00,0.00,10.00,10.00,25.00,0.00,0.00,10.00,0.00,4.00
8702,Industrial Products,Price,0.4850,0.7200,0.9350,1.4600,1.8200,0.9850,0.8400,0.5100,0.6000,0.8400
8702,Industrial Products,P/E,-8.53,-12.96,-34.69,55.40,22.41,103.67,12.27,1.28,-14.47,-213.63
8702,Industrial Products,DY,0.00,0.00,10.70,6.85,13.74,0.00,0.00,19.61,0.00,4.76
7206,Energy,Year End,31/12/19,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10
7206,Energy,NP,"12,379","-2,565","-99,534","-365,813","-44,789","-76,447","8,188","24,175","-9,728",0
7206,Energy,Div,-,-,-,-,-,-,-,-,-,-
7206,Energy,Div Payout,- %,- %,- %,- %,- %,- %,- %,- %,- %,- %
7206,Energy,NOSH,"1,121,351","1,121,237","1,121,077","1,121,179","1,116,932","1,005,921","47,147","767,460","661,768","673,428"
7206,Energy,NP Margin,17.22 %,"-5,412.11 %","-2,155.79 %","-2,473.37 %",-53.39 %,-31.77 %,0.60 %,12.70 %,-42.59 %,- %
7206,Energy,ROE,18.40 %,-4.58 %,-126.83 %,-163.14 %,-7.29 %,-21.71 %,46.56 %,9.40 %,-6.28 %,- %
7206,Energy,EPS,1.10,-0.23,-8.88,-32.63,-4.01,-7.60,0.83,3.15,-1.47,0.00
7206,Energy,EPS GR,  578.26%  ,  97.41%  ,  72.79%  ,  -713.72%  ,  47.24%  ,"  -1,015.66%  ",  -73.65%  ,  314.29%  ,  0.00%  ,  -  
7206,Energy,DPS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7206,Energy,Price,0.0900,0.0300,0.1050,0.1350,0.1700,0.3000,0.8800,0.5200,0.3400,0.4600
7206,Energy,P/E,8.15,-13.11,-1.18,-0.41,-4.24,-3.95,5.07,16.51,0.00,0.00
7206,Energy,DY,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5112,Plantations,Year End,31/12/19,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10
5112,Plantations,NP,"-226,498","-594,608","36,730","147,070","62,133","48,319","63,107","156,554","124,829","89,482"
5112,Plantations,Div,-,-,"31,818","53,031",-,"17,666","31,861","33,510","63,636","61,054"
5112,Plantations,Div Payout,- %,- %,86.63 %,36.06 %,- %,36.56 %,50.49 %,21.41 %,50.98 %,68.23 %
5112,Plantations,NOSH,"883,851","883,851","883,851","883,851","883,851","883,345","880,153","728,496","509,090","488,438"
5112,Plantations,NP Margin,-55.33 %,-126.78 %,7.36 %,26.76 %,5.26 %,12.19 %,16.28 %,44.58 %,34.44 %,29.62 %
5112,Plantations,ROE,-40.04 %,-74.75 %,2.81 %,10.40 %,4.88 %,3.99 %,5.31 %,13.95 %,19.93 %,17.45 %
5112,Plantations,EPS,-25.63,-67.27,4.16,16.64,7.03,5.47,7.17,21.49,24.52,18.32
5112,Plantations,EPS GR,  61.90%  ,"  -1,717.07%  ",  -75.00%  ,  136.70%  ,  28.52%  ,  -23.71%  ,  -66.64%  ,  -12.36%  ,  33.84%  ,  -  
5112,Plantations,DPS,0.00,0.00,3.60,6.00,0.00,2.00,3.62,4.60,12.50,12.50
5112,Plantations,Price,0.6500,0.4650,1.1500,1.1000,1.1600,1.7000,1.8800,1.9900,2.1200,2.0800
5112,Plantations,P/E,-2.54,-0.69,27.67,6.61,16.50,31.08,26.22,9.26,8.65,11.35
5112,Plantations,DY,0.00,0.00,3.13,5.45,0.00,1.18,1.93,2.31,5.90,6.01
9075,Technology,Year End,31/12/19,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10
9075,Technology,NP,180,"-1,608","1,391","1,657","2,294","-7,130","-8,017","-6,972","-12,795","-4,326"
9075,Technology,Div,-,-,-,-,-,-,-,-,-,-
9075,Technology,Div Payout,- %,- %,- %,- %,- %,- %,- %,- %,- %,- %
9075,Technology,NOSH,"107,243","107,243","107,243","107,243","107,241","107,241","107,241","107,241","85,699","63,061"
9075,Technology,NP Margin,0.36 %,-2.28 %,1.54 %,1.22 %,1.52 %,-7.25 %,-8.45 %,-9.26 %,-21.89 %,-5.02 %
9075,Technology,ROE,0.26 %,-2.38 %,2.00 %,2.41 %,3.45 %,-11.08 %,-11.33 %,-8.79 %,-18.66 %,-8.17 %
9075,Technology,EPS,0.17,-1.50,1.30,1.55,2.14,-6.65,-7.48,-6.50,-14.93,-6.86
9075,Technology,EPS GR,  111.33%  ,  -215.38%  ,  -16.13%  ,  -27.57%  ,  132.18%  ,  11.10%  ,  -15.08%  ,  56.46%  ,  -117.64%  ,  -  
9075,Technology,DPS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9075,Technology,Price,0.4300,0.2650,0.4600,0.2900,0.2850,0.3300,0.3900,0.3000,0.5100,0.9000
9075,Technology,P/E,256.19,-17.67,35.47,18.77,13.32,-4.96,-5.22,-4.61,-3.42,-13.12
9075,Technology,DY,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7034,Industrial Products,Year End,31/12/19,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10
7034,Industrial Products,NP,"61,891","45,369","44,460","55,854","38,504","17,483","28,180","27,216","27,036","19,795"
7034,Industrial Products,Div,"14,346","10,902","10,200","12,881","9,468","7,364","8,417","7,363","6,311","5,261"
7034,Industrial Products,Div Payout,23.18 %,24.03 %,22.94 %,23.06 %,24.59 %,42.12 %,29.87 %,27.06 %,23.35 %,26.58 %
7034,Industrial Products,NOSH,"159,404","136,284","127,500","107,347","105,202","105,204","105,215","105,198","105,197","105,224"
7034,Industrial Products,NP Margin,6.83 %,5.26 %,5.44 %,7.73 %,5.57 %,2.49 %,4.00 %,4.44 %,5.02 %,4.05 %
7034,Industrial Products,ROE,12.40 %,9.15 %,10.05 %,14.33 %,9.89 %,5.11 %,9.74 %,10.39 %,11.17 %,9.13 %
7034,Industrial Products,EPS,38.83,33.29,34.87,52.03,36.60,16.62,26.79,25.87,25.70,18.82
7034,Industrial Products,EPS GR,  16.64%  ,  -4.53%  ,  -32.98%  ,  42.16%  ,  120.22%  ,  -37.96%  ,  3.56%  ,  0.66%  ,  36.56%  ,  -  
7034,Industrial Products,DPS,9.00,8.00,8.00,12.00,9.00,7.00,8.00,7.00,6.00,5.00
7034,Industrial Products,Price,3.3700,2.2000,4.2300,4.2300,3.1500,1.8700,2.1100,1.3400,1.1500,0.9600
7034,Industrial Products,P/E,8.68,6.61,12.13,8.13,8.61,11.25,7.88,5.18,4.47,5.10
7034,Industrial Products,DY,2.67,3.64,1.89,2.84,2.86,3.74,3.79,5.22,5.22,5.21
0012,Consumer,Year End,31/12/19,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10
0012,Consumer,NP,"29,418","29,120","41,648","38,921","20,084","18,130","10,316","16,186","15,887","16,894"
0012,Consumer,Div,"9,840","9,840","8,855","7,083",-,-,-,-,-,-
0012,Consumer,Div Payout,33.45 %,33.79 %,21.26 %,18.20 %,- %,- %,- %,- %,- %,- %
0012,Consumer,NOSH,"492,000","492,000","492,000","393,538","393,803","393,275","393,127","390,467","393,242","380,495"
0012,Consumer,NP Margin,6.75 %,6.65 %,10.12 %,10.04 %,5.70 %,5.82 %,3.41 %,5.28 %,5.68 %,6.79 %
0012,Consumer,ROE,8.45 %,8.86 %,13.46 %,0.14 %,8.09 %,7.83 %,4.72 %,7.68 %,7.91 %,9.21 %
0012,Consumer,EPS,5.98,5.92,9.20,9.89,5.10,4.61,2.62,4.11,4.04,4.44
0012,Consumer,EPS GR,  1.01%  ,  -35.65%  ,  -6.98%  ,  93.92%  ,  10.63%  ,  75.95%  ,  -36.25%  ,  1.73%  ,  -9.01%  ,  -  
0012,Consumer,DPS,2.00,2.00,1.80,1.80,0.00,0.00,0.00,0.00,0.00,0.00
0012,Consumer,Price,0.7350,0.7050,1.0000,1.3100,1.0500,0.8750,0.8400,1.0900,1.1200,1.5900
0012,Consumer,P/E,12.29,11.91,11.81,13.25,20.59,18.98,32.01,26.29,27.72,35.81
0012,Consumer,DY,2.72,2.84,1.80,1.37,0.00,0.00,0.00,0.00,0.00,0.00
7889,Property,Year End,31/12/19,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10
7889,Property,NP,"16,938","20,395",201,"-10,145","3,508","9,866","8,506","2,703",426,-116
7889,Property,Div,-,-,-,-,-,-,"2,280",-,-,-
7889,Property,Div Payout,- %,- %,- %,- %,- %,- %,26.81 %,- %,- %,- %
7889,Property,NOSH,"546,942","497,242","376,699","376,699","376,699","228,527","228,042","91,283","90,638","91,153"
7889,Property,NP Margin,8.80 %,9.00 %,1.46 %,-24.94 %,0.66 %,12.50 %,18.84 %,7.27 %,5.14 %,0.19 %
7889,Property,ROE,8.37 %,11.39 %,0.13 %,-6.57 %,2.12 %,10.28 %,6.66 %,2.35 %,0.38 %,-0.10 %
7889,Property,EPS,3.14,4.10,0.05,-2.69,0.97,2.88,3.73,1.18,0.47,-0.13
7889,Property,EPS GR,  -23.41%  ,"  8,100.00%  ",  101.86%  ,  -377.32%  ,  -66.32%  ,  -22.79%  ,  216.10%  ,  151.06%  ,  461.54%  ,  -  
7889,Property,DPS,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
7889,Property,Price,0.1850,0.1900,0.2150,0.1700,0.3950,0.3900,0.4500,0.4000,0.4100,0.4900
7889,Property,P/E,5.97,4.63,402.94,-6.31,42.42,9.03,12.06,13.51,87.23,-385.05
7889,Property,DY,0.00,0.00,0.00,0.00,0.00,0.00,2.22,0.00,0.00,0.00
7374,Industrial Products,Year End,31/12/19,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10
7374,Industrial Products,NP,"-10,872","-6,144","-18,685","64,188","33,975","13,531","24,526","27,168","26,421","13,821"
7374,Industrial Products,Div,"7,960","11,579","8,684","17,203","17,368","6,754","13,638","16,445","16,405","10,626"
7374,Industrial Products,Div Payout,- %,- %,- %,26.80 %,51.12 %,49.92 %,55.61 %,60.53 %,62.09 %,76.88 %
7374,Industrial Products,NOSH,"144,742","144,742","144,742","143,365","96,492","96,495","96,521","96,511","96,500","71,797"
7374,Industrial Products,NP Margin,-1.96 %,0.73 %,-7.71 %,16.00 %,9.75 %,4.47 %,8.89 %,9.89 %,9.88 %,5.33 %
7374,Industrial Products,ROE,-3.61 %,-1.89 %,-5.59 %,17.02 %,11.94 %,5.72 %,10.72 %,12.51 %,12.50 %,9.82 %
7374,Industrial Products,EPS,-7.51,-4.24,-12.91,44.77,35.21,14.02,25.41,28.15,27.38,19.25
7374,Industrial Products,EPS GR,  -77.12%  ,  67.16%  ,  -128.84%  ,  27.15%  ,  151.14%  ,  -44.82%  ,  -9.73%  ,  2.81%  ,  42.23%  ,  -  
7374,Industrial Products,DPS,5.50,8.00,6.00,12.00,18.00,7.00,14.13,17.04,17.00,14.80
7374,Industrial Products,Price,1.1100,1.1200,1.5400,1.7600,2.5700,1.8600,2.6800,2.0000,1.7900,1.6800
7374,Industrial Products,P/E,-14.78,-26.39,-11.93,3.93,7.30,13.26,10.55,7.10,6.54,8.73
7374,Industrial Products,DY,4.95,7.14,3.90,6.82,7.00,3.76,5.27,8.52,9.50,8.81
7079,Property,Year End,30/06/19,30/06/18,30/06/17,30/06/16,30/06/15,30/06/14,31/12/12,31/12/12,31/12/11,31/12/10
7079,Property,NP,35,"-3,707","-6,091","-2,016","-2,051",129,"-1,707","-1,707","1,532","-7,560"
7079,Property,Div,-,-,-,-,-,-,-,-,-,-
7079,Property,Div Payout,- %,- %,- %,- %,- %,- %,- %,- %,- %,- %
7079,Property,NOSH,"888,257","409,032","1,471,970","1,362,142","820,400","660,000","363,191","342,857","303,600","35,203"
7079,Property,NP Margin,0.21 %,-33.75 %,-65.05 %,-12.84 %,-13.55 %,1.02 %,-5.00 %,-5.00 %,4.02 %,-70.95 %
